,Season,Name,Team,G,PA,ISO,FB%,GB%,LD%,SweetSpot%,HR/FB,Barrel%,HardHit%,LDFB_EV,Pull%,Cent%,Oppo%,,HR,AB,Spd
877,2015,Billy Butler,OAK,151,601,0.139,0.315,0.404,0.177,0.308,0.108,0.07,0.401,0.4695,0.381,0.365,0.242,,15,538,3.9
878,2015,Marcus Semien,OAK,155,601,0.147,0.388,0.607,0.231,0.371,0.091,0.038,0.286,0.46,0.42,0.358,0.178,,15,556,2.4
879,2015,Charlie Blackmon,COL,157,682,0.163,0.369,0.471,0.248,0.354,0.093,0.031,0.29,0.4495,0.45,0.4,0.383,,17,614,3.9
880,2021,Tyler Stephenson,CIN,132,402,0.146,0.25,0.422,0.254,0.361,0.143,0.054,0.382,0.4655,0.336,0.342,0.232,,10,350,2.1
881,2017,Odubel Herrera,PHI,138,563,0.171,0.347,0.316,0.213,0.351,0.102,0.05,0.323,0.455,0.308,0.277,0.215,,14,526,5.1
882,2016,Adonis Garcia,ATL,134,563,0.133,0.267,0.442,0.21,0.301,0.12,0.045,0.345,0.4585,0.358,0.381,0.311,,14,532,4.3
883,2015,Addison Russell,CHC,142,523,0.147,0.407,0.484,0.182,0.343,0.098,0.046,0.289,0.4545,0.426,0.342,0.275,,13,475,0.9
884,2021,Yuli Gurriel,HOU,143,605,0.143,0.388,0.394,0.203,0.31,0.082,0.034,0.414,0.455,0.361,0.386,0.253,,15,530,2
885,2015,Adam LaRoche,CHW,127,484,0.133,0.395,0.534,0.176,0.315,0.103,0.074,0.359,0.4635,0.403,0.327,0.251,,12,429,3.3
886,2016,Chase Utley,LAD,138,565,0.145,0.337,0.433,0.223,0.356,0.105,0.04,0.336,0.457,0.471,0.341,0.188,,14,512,3.9
887,2015,Jorge Soler,CHC,101,404,0.137,0.298,0.303,0.278,0.375,0.135,0.093,0.435,0.474,0.383,0.395,0.222,,10,366,3.3
888,2021,Omar Narvaez,MIL,123,445,0.136,0.409,0.528,0.259,0.403,0.086,0.051,0.256,0.4465,0.374,0.371,0.294,,11,391,3.1
889,2021,Jean Segura,PHI,131,567,0.146,0.288,0.371,0.192,0.308,0.111,0.059,0.374,0.4625,0.342,0.359,0.233,,14,514,2.3
890,2019,Joey Votto,CIN,142,608,0.15,0.378,0.318,0.252,0.407,0.098,0.064,0.373,0.457,0.36,0.392,0.231,,15,525,3.6
891,2019,Harold Ramirez,MIA,119,446,0.14,0.23,0.462,0.196,0.29,0.145,0.051,0.346,0.46,0.363,0.362,0.197,,11,421,0.5
892,2015,Dexter Fowler,CHC,156,690,0.161,0.364,0.431,0.203,0.32,0.106,0.04,0.3,0.4535,0.441,0.364,0.257,,17,596,4.2
893,2017,Trea Turner,WSN,98,447,0.167,0.335,0.383,0.148,0.291,0.099,0.048,0.39,0.47,0.393,0.344,0.26,,11,412,4.6
894,2017,Manuel Margot,SDP,126,529,0.146,0.363,0.479,0.232,0.345,0.094,0.026,0.288,0.45,0.277,0.365,0.315,,13,487,1.1
895,2017,Jason Castro,MIN,110,407,0.146,0.335,0.504,0.246,0.396,0.12,0.064,0.32,0.456,0.344,0.358,0.297,,10,356,4.6
896,2017,Brandon Crawford,SFG,144,570,0.151,0.344,0.416,0.194,0.348,0.099,0.051,0.333,0.4615,0.389,0.304,0.23,,14,518,4.4
897,2015,Yangervis Solarte,SDP,152,571,0.158,0.371,0.373,0.193,0.291,0.08,0.023,0.316,0.452,0.48,0.324,0.196,,14,526,3.4
898,2015,Michael Cuddyer,NYM,117,408,0.132,0.295,0.423,0.219,0.312,0.116,0.045,0.308,0.463,0.397,0.367,0.303,,10,379,7
899,2018,Adam Jones,BAL,145,613,0.138,0.366,0.493,0.205,0.356,0.084,0.049,0.328,0.4575,0.399,0.325,0.209,,15,580,3.8
900,2017,Eduardo Nunez,- - -,114,491,0.148,0.291,0.308,0.175,0.252,0.1,0.017,0.322,0.456,0.411,0.303,0.234,,12,467,0.5
901,2018,Corey Dickerson,PIT,135,533,0.175,0.352,0.383,0.272,0.376,0.087,0.054,0.315,0.459,0.311,0.4,0.299,,13,504,5.5
902,2015,Brett Gardner,NYY,151,656,0.14,0.339,0.284,0.208,0.32,0.11,0.038,0.347,0.4585,0.349,0.379,0.24,,16,571,4.3
903,2015,Ben Zobrist,- - -,126,535,0.173,0.324,0.42,0.186,0.293,0.097,0.031,0.346,0.462,0.454,0.343,0.205,,13,467,7.1
904,2018,Jackie Bradley Jr.,BOS,144,535,0.169,0.363,0.417,0.206,0.352,0.106,0.094,0.501,0.482,0.452,0.36,0.227,,13,474,7.3
905,2021,James McCann,NYM,121,412,0.117,0.286,0.332,0.198,0.323,0.133,0.061,0.407,0.4615,0.376,0.306,0.235,,10,375,5.1
906,2017,David Peralta,ARI,140,577,0.15,0.265,0.403,0.184,0.27,0.122,0.032,0.355,0.469,0.313,0.387,0.3,,14,525,4.6
907,2016,Rajai Davis,CLE,134,495,0.139,0.36,0.429,0.19,0.299,0.096,0.028,0.299,0.449,0.436,0.393,0.244,,12,454,2.5
908,2018,Andrew Benintendi,BOS,148,661,0.174,0.354,0.328,0.238,0.373,0.094,0.06,0.332,0.4595,0.384,0.31,0.252,,16,579,5.2
909,2017,Ben Zobrist,CHC,128,496,0.143,0.333,0.524,0.156,0.29,0.098,0.041,0.322,0.4535,0.499,0.349,0.265,,12,435,1
910,2018,Ketel Marte,ARI,153,580,0.177,0.29,0.35,0.197,0.288,0.109,0.045,0.365,0.46,0.367,0.348,0.218,,14,520,4.3
911,2017,Hunter Pence,SFG,134,539,0.126,0.294,0.549,0.134,0.253,0.112,0.058,0.375,0.47,0.299,0.352,0.298,,13,493,5.4
912,2017,Josh Reddick,HOU,134,540,0.17,0.423,0.389,0.242,0.304,0.074,0.035,0.306,0.4725,0.359,0.361,0.28,,13,477,4.8
913,2019,Christin Stewart,DET,104,416,0.154,0.412,0.502,0.254,0.371,0.089,0.074,0.338,0.458,0.445,0.325,0.304,,10,369,3
914,2021,Yandy Diaz,TBR,134,541,0.131,0.32,0.354,0.161,0.289,0.106,0.07,0.406,0.465,0.349,0.336,0.244,,13,465,4.5
915,2017,Jorge Polanco,MIN,133,544,0.154,0.428,0.471,0.193,0.314,0.074,0.026,0.253,0.4455,0.442,0.334,0.199,,13,488,1.6
916,2015,Gerardo Parra,- - -,155,589,0.161,0.294,0.473,0.238,0.328,0.106,0.028,0.297,0.459,0.377,0.322,0.237,,14,547,3.8
917,2018,Colin Moran,PIT,144,465,0.13,0.292,0.331,0.263,0.382,0.111,0.05,0.353,0.462,0.376,0.369,0.308,,11,415,2.6
918,2016,Dexter Fowler,CHC,125,551,0.171,0.355,0.399,0.238,0.371,0.11,0.053,0.326,0.4525,0.395,0.38,0.226,,13,456,6.5
919,2018,Brandon Crawford,SFG,151,594,0.139,0.308,0.406,0.255,0.372,0.11,0.034,0.331,0.453,0.331,0.295,0.213,,14,531,1.1
920,2018,JaCoby Jones,DET,129,467,0.156,0.331,0.435,0.239,0.352,0.117,0.055,0.355,0.463,0.438,0.368,0.241,,11,429,1.7
921,2017,Gerardo Parra,COL,115,425,0.143,0.303,0.38,0.229,0.377,0.101,0.015,0.296,0.454,0.332,0.351,0.263,,10,392,5.3
922,2016,Cheslor Cuthbert,KCR,128,510,0.139,0.354,0.479,0.171,0.27,0.089,0.021,0.366,0.4585,0.411,0.316,0.205,,12,475,2
923,2016,Aaron Hill,- - -,125,429,0.116,0.412,0.366,0.217,0.353,0.075,0.012,0.264,0.447,0.418,0.328,0.276,,10,378,1.2
924,2017,Lorenzo Cain,KCR,155,645,0.14,0.329,0.474,0.226,0.321,0.094,0.033,0.352,0.461,0.311,0.318,0.207,,15,584,3.7
925,2021,Yadier Molina,STL,121,473,0.118,0.387,0.405,0.192,0.341,0.078,0.052,0.312,0.4605,0.459,0.336,0.225,,11,440,5
926,2015,Jimmy Rollins,LAD,144,563,0.133,0.426,0.393,0.19,0.319,0.073,0.025,0.231,0.448,0.508,0.294,0.296,,13,517,2.5
927,2017,Victor Martinez,DET,107,435,0.117,0.342,0.535,0.236,0.378,0.088,0.048,0.344,0.4635,0.426,0.324,0.247,,10,392,1.5
928,2019,Amed Rosario,NYM,157,655,0.144,0.293,0.343,0.224,0.348,0.103,0.04,0.392,0.4585,0.304,0.365,0.248,,15,616,2.5
929,2018,Alex Gordon,KCR,141,568,0.125,0.3,0.357,0.264,0.365,0.113,0.063,0.393,0.467,0.402,0.312,0.249,,13,506,4.2
930,2017,Jason Heyward,CHC,126,481,0.13,0.327,0.488,0.199,0.293,0.092,0.035,0.314,0.4535,0.463,0.312,0.241,,11,432,4
931,2019,Adam Eaton,WSN,151,656,0.148,0.404,0.535,0.2,0.339,0.082,0.036,0.343,0.458,0.328,0.375,0.358,,15,566,6.3
932,2016,Odubel Herrera,PHI,159,656,0.134,0.32,0.507,0.216,0.307,0.106,0.04,0.309,0.448,0.267,0.343,0.224,,15,583,6.3
933,2021,Starling Marte,- - -,120,526,0.148,0.241,0.379,0.211,0.323,0.136,0.084,0.394,0.467,0.38,0.369,0.292,,12,467,0.9
934,2016,Buster Posey,SFG,146,614,0.147,0.299,0.43,0.215,0.326,0.098,0.065,0.43,0.472,0.355,0.348,0.18,,14,539,7
935,2016,Josh Reddick,- - -,115,439,0.123,0.369,0.459,0.218,0.299,0.08,0.035,0.323,0.478,0.353,0.428,0.272,,10,398,2.8
936,2021,Yoan Moncada,CHW,144,616,0.148,0.296,0.447,0.266,0.4,0.13,0.082,0.405,0.464,0.384,0.353,0.263,,14,520,2.8
937,2021,Michael A. Taylor,KCR,142,528,0.112,0.34,0.397,0.217,0.303,0.103,0.066,0.402,0.4625,0.355,0.39,0.254,,12,483,4.5
938,2018,Yuli Gurriel,HOU,136,573,0.138,0.356,0.405,0.202,0.326,0.076,0.017,0.362,0.4485,0.412,0.368,0.271,,13,537,4.2
939,2015,Victor Martinez,DET,120,485,0.12,0.387,0.426,0.21,0.337,0.072,0.03,0.332,0.4535,0.413,0.359,0.228,,11,440,0.9
940,2019,Kevin Newman,PIT,130,531,0.138,0.284,0.412,0.221,0.334,0.098,0.021,0.247,0.4395,0.373,0.341,0.286,,12,493,5.5
941,2017,Yolmer Sanchez,CHW,141,534,0.147,0.339,0.444,0.216,0.326,0.094,0.029,0.242,0.445,0.333,0.367,0.299,,12,484,5.3
942,2021,Christian Walker,ARI,115,445,0.137,0.387,0.397,0.222,0.34,0.087,0.064,0.411,0.462,0.424,0.303,0.273,,10,401,2.3
943,2017,Stephen Piscotty,STL,107,401,0.132,0.332,0.544,0.176,0.358,0.106,0.054,0.342,0.458,0.447,0.297,0.28,,9,341,1.3
944,2021,Charlie Blackmon,COL,150,582,0.14,0.308,0.391,0.221,0.326,0.099,0.07,0.383,0.4635,0.387,0.356,0.291,,13,514,4.8
945,2021,Dominic Smith,NYM,145,493,0.119,0.356,0.558,0.262,0.403,0.091,0.065,0.403,0.463,0.368,0.293,0.26,,11,446,2.2
946,2018,Martin Maldonado,- - -,119,404,0.126,0.38,0.534,0.212,0.308,0.087,0.047,0.265,0.45,0.448,0.29,0.262,,9,373,2.4
947,2021,Garrett Hampson,COL,147,494,0.146,0.379,0.477,0.226,0.335,0.091,0.05,0.312,0.458,0.382,0.364,0.275,,11,453,3.5
948,2017,Cameron Maybin,- - -,114,450,0.137,0.279,0.518,0.144,0.29,0.12,0.033,0.327,0.4565,0.389,0.345,0.199,,10,395,4.7
949,2017,Denard Span,SFG,129,542,0.155,0.336,0.42,0.213,0.342,0.085,0.033,0.251,0.4465,0.416,0.349,0.302,,12,497,4.1
950,2015,Brad Miller,SEA,144,497,0.144,0.314,0.409,0.202,0.277,0.103,0.043,0.401,0.4665,0.329,0.338,0.238,,11,438,4.3
951,2019,Yadier Molina,STL,113,452,0.129,0.336,0.355,0.27,0.407,0.081,0.036,0.342,0.4585,0.423,0.379,0.237,,10,419,7.1
952,2018,Kolten Wong,STL,127,407,0.139,0.312,0.458,0.199,0.255,0.102,0.023,0.308,0.4555,0.404,0.372,0.284,,9,353,1.5
953,2017,Brad Miller,TBR,110,407,0.136,0.361,0.383,0.165,0.267,0.108,0.056,0.379,0.47,0.345,0.354,0.242,,9,338,4
954,2016,Angel Pagan,SFG,129,543,0.141,0.323,0.485,0.251,0.361,0.086,0.025,0.214,0.437,0.4,0.389,0.244,,12,495,3.3
955,2018,Carlos Gomez,TBR,118,408,0.128,0.46,0.544,0.21,0.324,0.079,0.046,0.297,0.451,0.405,0.305,0.224,,9,360,3.9
956,2018,Denard Span,- - -,137,501,0.158,0.334,0.4,0.265,0.367,0.092,0.027,0.296,0.4465,0.384,0.35,0.218,,11,437,3
957,2021,Joey Wendle,TBR,136,501,0.157,0.299,0.458,0.207,0.306,0.106,0.043,0.349,0.459,0.366,0.364,0.219,,11,460,2.4
958,2016,Francisco Lindor,CLE,158,684,0.134,0.284,0.439,0.224,0.346,0.099,0.039,0.331,0.454,0.391,0.373,0.292,,15,604,1.3
959,2019,Miguel Cabrera,DET,136,549,0.116,0.318,0.424,0.244,0.382,0.097,0.054,0.444,0.4615,0.313,0.317,0.188,,12,493,4.8
960,2019,Hanser Alberto,BAL,139,550,0.116,0.325,0.479,0.208,0.325,0.08,0.023,0.185,0.4345,0.435,0.384,0.258,,12,524,3.7
961,2015,Jose Altuve,HOU,154,689,0.146,0.352,0.468,0.181,0.297,0.074,0.033,0.284,0.4655,0.453,0.36,0.192,,15,638,5.7
962,2019,Whit Merrifield,KCR,162,735,0.16,0.335,0.44,0.285,0.419,0.087,0.034,0.288,0.453,0.366,0.355,0.28,,16,681,6.3
963,2017,Jed Lowrie,OAK,153,645,0.171,0.435,0.409,0.271,0.432,0.069,0.055,0.372,0.4585,0.355,0.364,0.217,,14,567,1.7
964,2018,Jose Altuve,HOU,137,599,0.135,0.3,0.448,0.24,0.348,0.096,0.052,0.338,0.4565,0.414,0.296,0.261,,13,534,1.8
965,2021,Brett Gardner,NYY,140,461,0.14,0.37,0.43,0.178,0.289,0.093,0.034,0.329,0.4605,0.389,0.352,0.258,,10,387,4.9
966,2016,Melky Cabrera,CHW,151,646,0.159,0.35,0.498,0.219,0.336,0.076,0.019,0.342,0.451,0.387,0.374,0.249,,14,591,6.4
967,2017,Andrelton Simmons,LAA,158,647,0.143,0.315,0.485,0.19,0.313,0.084,0.025,0.285,0.454,0.453,0.31,0.243,,14,589,2.4
968,2015,Avisail Garcia,CHW,148,601,0.108,0.267,0.608,0.245,0.341,0.117,0.043,0.375,0.463,0.361,0.333,0.246,,13,553,5.5
969,2021,Manuel Margot,TBR,125,464,0.128,0.355,0.486,0.182,0.315,0.08,0.051,0.402,0.4605,0.371,0.351,0.275,,10,421,2.5
970,2021,Nick Solak,TEX,127,511,0.12,0.296,0.446,0.171,0.293,0.106,0.065,0.332,0.4645,0.377,0.369,0.254,,11,458,4.3
971,2021,Alex Verdugo,BOS,146,604,0.138,0.286,0.497,0.217,0.347,0.101,0.073,0.433,0.473,0.37,0.381,0.282,,13,544,7.4
972,2017,Brandon Phillips,- - -,144,604,0.131,0.283,0.463,0.222,0.311,0.092,0.026,0.247,0.446,0.331,0.365,0.223,,13,572,5.9
973,2017,Matt Wieters,WSN,123,465,0.118,0.364,0.52,0.211,0.343,0.083,0.033,0.289,0.4555,0.422,0.416,0.304,,10,422,5.3
974,2016,Dustin Pedroia,BOS,154,698,0.131,0.268,0.424,0.242,0.353,0.099,0.02,0.289,0.457,0.356,0.329,0.245,,15,633,2.7
975,2015,J.T. Realmuto,MIA,126,467,0.147,0.339,0.445,0.213,0.319,0.079,0.04,0.343,0.4635,0.38,0.386,0.302,,10,441,4.8
976,2018,Marcus Semien,OAK,159,703,0.133,0.38,0.527,0.228,0.349,0.078,0.043,0.32,0.4565,0.467,0.306,0.227,,15,632,4.7
977,2015,Jason Heyward,STL,154,610,0.146,0.235,0.548,0.193,0.239,0.12,0.028,0.346,0.456,0.391,0.333,0.221,,13,547,0.8
978,2021,Eric Hosmer,SDP,151,565,0.126,0.258,0.492,0.187,0.266,0.113,0.058,0.47,0.4765,0.308,0.409,0.283,,12,509,2.3
979,2018,Cesar Hernandez,PHI,161,708,0.109,0.336,0.425,0.205,0.3,0.102,0.035,0.278,0.444,0.403,0.322,0.275,,15,605,5
980,2019,Andrew Benintendi,BOS,138,615,0.165,0.407,0.387,0.21,0.399,0.079,0.071,0.377,0.4595,0.352,0.363,0.246,,13,541,3.9
981,2017,Buster Posey,SFG,140,568,0.142,0.33,0.27,0.233,0.365,0.084,0.035,0.344,0.4625,0.365,0.353,0.275,,12,494,2.4
982,2015,Yasmany Tomas,ARI,118,426,0.128,0.232,0.365,0.219,0.303,0.13,0.034,0.38,0.4685,0.316,0.342,0.199,,9,406,5.1
983,2019,Cesar Hernandez,PHI,161,667,0.129,0.287,0.434,0.227,0.318,0.095,0.025,0.283,0.4425,0.38,0.373,0.22,,14,612,2.8
984,2016,Tim Anderson,CHW,99,431,0.149,0.249,0.436,0.208,0.3,0.123,0.053,0.343,0.4575,0.423,0.35,0.227,,9,410,7
985,2018,Miguel Rojas,MIA,153,528,0.094,0.292,0.463,0.238,0.352,0.089,0.009,0.237,0.4355,0.327,0.376,0.296,,11,488,2.7
986,2019,Jose Iglesias,CIN,146,530,0.119,0.241,0.363,0.237,0.326,0.105,0.021,0.233,0.4335,0.382,0.339,0.268,,11,504,4.4
987,2016,Lorenzo Cain,KCR,103,434,0.121,0.3,0.39,0.227,0.356,0.095,0.044,0.334,0.446,0.344,0.385,0.271,,9,397,4.8
988,2015,A.J. Pierzynski,ATL,113,436,0.13,0.287,0.408,0.247,0.349,0.084,0.029,0.255,0.4425,0.424,0.35,0.196,,9,407,3.7
989,2018,Josh Bell,PIT,148,583,0.15,0.325,0.488,0.19,0.317,0.092,0.062,0.388,0.485,0.338,0.422,0.233,,12,501,3.6
990,2016,J.J. Hardy,BAL,115,438,0.138,0.362,0.451,0.184,0.294,0.073,0.032,0.392,0.4645,0.445,0.296,0.183,,9,405,2.4
991,2019,Alex Gordon,KCR,150,633,0.129,0.307,0.448,0.231,0.337,0.092,0.054,0.384,0.4625,0.406,0.367,0.198,,13,556,4.4
992,2018,Jose Peraza,CIN,157,683,0.128,0.38,0.375,0.255,0.334,0.068,0.023,0.235,0.4735,0.353,0.354,0.277,,14,632,3.1
993,2017,Chase Headley,NYY,147,586,0.133,0.317,0.396,0.249,0.369,0.099,0.044,0.332,0.4515,0.382,0.35,0.253,,12,512,7.5
994,2015,Adam Eaton,CHW,153,689,0.144,0.273,0.388,0.22,0.267,0.109,0.029,0.305,0.4465,0.292,0.355,0.191,,14,610,5.9
995,2019,Adalberto Mondesi,KCR,102,443,0.161,0.339,0.351,0.192,0.312,0.093,0.072,0.339,0.463,0.46,0.322,0.237,,9,415,2.8
996,2015,Marcell Ozuna,MIA,123,494,0.124,0.308,0.401,0.211,0.293,0.093,0.054,0.447,0.4795,0.353,0.35,0.296,,10,459,1.9
997,2016,J.T. Realmuto,MIA,137,545,0.126,0.303,0.452,0.204,0.284,0.088,0.039,0.352,0.4625,0.41,0.329,0.3,,11,509,2.5
998,2021,Pavin Smith,ARI,145,545,0.137,0.316,0.422,0.212,0.336,0.089,0.051,0.427,0.4615,0.359,0.389,0.252,,11,498,3.6
999,2019,Raimel Tapia,COL,138,447,0.141,0.258,0.455,0.225,0.365,0.107,0.037,0.316,0.45,0.35,0.378,0.228,,9,426,8.9
1000,2019,Kolten Wong,STL,148,549,0.138,0.356,0.477,0.204,0.281,0.081,0.02,0.251,0.4465,0.379,0.377,0.31,,11,478,0.6
1001,2021,Josh Rojas,ARI,139,550,0.147,0.278,0.298,0.229,0.281,0.113,0.048,0.307,0.43,0.373,0.385,0.242,,11,484,4.8
1002,2021,Ben Gamel,- - -,122,400,0.141,0.403,0.361,0.288,0.415,0.085,0.079,0.361,0.463,0.39,0.373,0.237,,8,340,3.9
1003,2017,Ben Gamel,SEA,134,550,0.138,0.333,0.333,0.218,0.332,0.085,0.036,0.292,0.451,0.343,0.296,0.221,,11,509,5.4
1004,2021,Willi Castro,DET,125,450,0.131,0.329,0.571,0.207,0.342,0.09,0.052,0.294,0.444,0.323,0.323,0.355,,9,413,6.9
1005,2018,Eduardo Nunez,BOS,127,502,0.123,0.324,0.431,0.186,0.272,0.075,0.027,0.357,0.452,0.328,0.376,0.296,,10,480,4.8
1006,2017,David Freese,PIT,130,503,0.108,0.226,0.456,0.204,0.312,0.141,0.054,0.427,0.47,0.258,0.293,0.211,,10,426,2.5
1007,2018,Nick Markakis,ATL,162,705,0.143,0.301,0.503,0.266,0.384,0.084,0.025,0.415,0.461,0.317,0.333,0.194,,14,623,3.6
1008,2016,Adam Eaton,CHW,157,706,0.144,0.258,0.325,0.205,0.311,0.11,0.027,0.356,0.4535,0.307,0.337,0.228,,14,619,6.3
1009,2018,Freddy Galvis,SDP,162,656,0.133,0.365,0.351,0.22,0.323,0.079,0.032,0.281,0.459,0.381,0.321,0.283,,13,602,6.6
1010,2015,Pablo Sandoval,BOS,126,505,0.121,0.323,0.483,0.188,0.287,0.078,0.045,0.333,0.459,0.308,0.395,0.298,,10,470,1.6
1011,2017,Robbie Grossman,MIN,119,456,0.134,0.344,0.423,0.248,0.371,0.087,0.029,0.267,0.4495,0.388,0.371,0.241,,9,382,3.5
1012,2018,Brett Gardner,NYY,140,609,0.132,0.334,0.354,0.179,0.306,0.085,0.023,0.329,0.4585,0.361,0.373,0.266,,12,530,7.3
1013,2019,Brandon Crawford,SFG,147,560,0.122,0.284,0.384,0.234,0.367,0.101,0.047,0.351,0.464,0.388,0.335,0.211,,11,500,2.3
1014,2015,Matt Duffy,SFG,149,612,0.133,0.265,0.34,0.209,0.324,0.094,0.035,0.318,0.4525,0.318,0.329,0.218,,12,573,3.6
1015,2017,Ryan Goins,TOR,143,459,0.12,0.348,0.418,0.149,0.271,0.08,0.027,0.292,0.454,0.331,0.355,0.235,,9,418,4.5
1016,2015,Nick Ahmed,ARI,134,459,0.133,0.375,0.447,0.169,0.264,0.073,0.011,0.221,0.4455,0.437,0.328,0.236,,9,421,4.9
1017,2017,Jean Segura,SEA,125,566,0.128,0.264,0.24,0.193,0.328,0.095,0.029,0.341,0.453,0.299,0.368,0.315,,11,524,8.8
1018,2019,Jean Segura,PHI,144,618,0.141,0.271,0.377,0.21,0.31,0.088,0.032,0.327,0.453,0.345,0.327,0.283,,12,576,5.5
1019,2018,Joey Votto,CIN,145,623,0.135,0.311,0.407,0.314,0.459,0.095,0.067,0.348,0.4625,0.353,0.375,0.271,,12,503,2.1
1020,2016,Brandon Crawford,SFG,155,623,0.156,0.361,0.425,0.213,0.336,0.075,0.04,0.345,0.4655,0.374,0.338,0.309,,12,553,2.7
1021,2015,Brandon Phillips,CIN,148,623,0.1,0.303,0.412,0.249,0.326,0.076,0.019,0.26,0.4385,0.349,0.361,0.324,,12,588,4.2
1022,2019,Nick Markakis,ATL,116,469,0.135,0.271,0.479,0.249,0.341,0.092,0.025,0.443,0.4625,0.343,0.321,0.333,,9,414,4.2
1023,2018,Tucker Barnhart,CIN,138,522,0.124,0.307,0.426,0.244,0.351,0.09,0.027,0.303,0.4545,0.443,0.333,0.26,,10,460,6.8
1024,2016,Lonnie Chisenhall,CLE,126,418,0.153,0.412,0.465,0.239,0.332,0.061,0.028,0.245,0.441,0.376,0.311,0.314,,8,385,5.7
1025,2015,Kevin Pillar,TOR,159,628,0.121,0.367,0.419,0.219,0.284,0.066,0.018,0.259,0.441,0.429,0.325,0.205,,12,586,3.9
1026,2016,Joe Mauer,MIN,134,576,0.128,0.213,0.559,0.268,0.365,0.128,0.05,0.429,0.4715,0.308,0.297,0.218,,11,494,3.1
1027,2015,Starlin Castro,CHC,151,578,0.11,0.289,0.467,0.17,0.282,0.083,0.039,0.278,0.4515,0.408,0.35,0.265,,11,547,3.5
1028,2016,Joe Panik,SFG,127,526,0.14,0.37,0.55,0.175,0.306,0.064,0.035,0.271,0.4505,0.348,0.393,0.293,,10,464,3.7
1029,2016,Nick Markakis,ATL,158,684,0.129,0.351,0.374,0.219,0.377,0.073,0.043,0.428,0.459,0.335,0.311,0.241,,13,599,6.2
1030,2021,Christian Yelich,MIL,117,475,0.125,0.237,0.443,0.22,0.294,0.132,0.076,0.484,0.4805,0.353,0.353,0.294,,9,399,5
1031,2015,Chase Utley,- - -,107,423,0.131,0.363,0.47,0.201,0.325,0.07,0.019,0.344,0.4575,0.407,0.377,0.275,,8,373,1.4
1032,2016,Brandon Phillips,CIN,141,584,0.125,0.324,0.407,0.214,0.351,0.07,0.022,0.255,0.445,0.333,0.315,0.295,,11,550,4.7
1033,2016,Jordy Mercer,PIT,149,584,0.118,0.318,0.543,0.197,0.279,0.079,0.02,0.261,0.449,0.339,0.302,0.29,,11,519,3.3
1034,2021,Jacob Stallings,PIT,112,427,0.123,0.328,0.492,0.231,0.371,0.084,0.045,0.357,0.4555,0.388,0.295,0.318,,8,374,2.1
1035,2021,Amed Rosario,CLE,141,588,0.127,0.281,0.423,0.205,0.32,0.09,0.028,0.431,0.454,0.32,0.399,0.281,,11,550,6.6
1036,2015,Kevin Kiermaier,TBR,151,535,0.156,0.293,0.393,0.229,0.297,0.084,0.024,0.307,0.4535,0.413,0.359,0.175,,10,505,4.9
1037,2018,Starlin Castro,MIA,154,647,0.121,0.288,0.542,0.202,0.32,0.088,0.063,0.36,0.4595,0.402,0.387,0.211,,12,593,3.6
1038,2015,Joe Panik,SFG,100,432,0.144,0.338,0.297,0.23,0.3,0.069,0.02,0.294,0.449,0.337,0.357,0.243,,8,382,2.7
1039,2016,John Jaso,PIT,132,432,0.145,0.27,0.363,0.208,0.328,0.096,0.036,0.321,0.449,0.422,0.317,0.215,,8,380,5.9
1040,2019,Elvis Andrus,TEX,147,648,0.118,0.277,0.454,0.213,0.325,0.085,0.031,0.35,0.453,0.37,0.357,0.249,,12,600,2
1041,2018,Willson Contreras,CHC,138,544,0.141,0.307,0.483,0.172,0.289,0.093,0.067,0.333,0.4645,0.42,0.322,0.225,,10,474,1.5
1042,2018,Andrelton Simmons,LAA,146,600,0.125,0.311,0.577,0.19,0.279,0.069,0.033,0.36,0.46,0.51,0.333,0.243,,11,554,4.9
1043,2015,J.J. Hardy,BAL,114,437,0.092,0.331,0.44,0.175,0.264,0.074,0.015,0.307,0.454,0.401,0.315,0.21,,8,411,2.8
1044,2015,Howie Kendrick,LAD,117,495,0.114,0.167,0.464,0.245,0.313,0.141,0.034,0.414,0.47,0.273,0.313,0.251,,9,464,7.8
1045,2017,Freddy Galvis,PHI,162,663,0.127,0.392,0.458,0.241,0.328,0.063,0.024,0.235,0.4505,0.366,0.324,0.31,,12,608,5.3
1046,2015,Cameron Maybin,ATL,141,555,0.103,0.2,0.413,0.22,0.268,0.123,0.022,0.359,0.456,0.381,0.374,0.243,,10,505,4.7
1047,2015,Kolten Wong,STL,150,613,0.124,0.328,0.506,0.225,0.319,0.072,0.028,0.336,0.447,0.405,0.36,0.236,,11,557,5.3
1048,2016,Jose Ramirez,CLE,152,618,0.15,0.363,0.47,0.228,0.346,0.06,0.026,0.329,0.4805,0.39,0.379,0.242,,11,565,0.8
1049,2018,Victor Martinez,DET,133,508,0.103,0.361,0.362,0.245,0.351,0.059,0.042,0.304,0.454,0.428,0.32,0.252,,9,467,0.5
1050,2019,Lorenzo Cain,MIL,148,623,0.112,0.241,0.437,0.257,0.311,0.099,0.041,0.412,0.458,0.315,0.32,0.219,,11,562,1.5
1051,2021,Jose Iglesias,- - -,137,511,0.12,0.345,0.394,0.235,0.313,0.064,0.034,0.284,0.441,0.381,0.337,0.233,,9,483,2.7
